,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Outstanding Shares,Market Cap,Date Numeric
417,UAL,2023-01-02,,,,,,,326744992.0,,1672617600000000000
470,DAL,2016-01-04,49.419998,49.75,46.490002,46.610001,42.271328,59407700.0,326744992.0,15229584403.86499,1451865600000000000
471,DAL,2016-01-11,46.990002,47.5,43.450001,44.5,40.357738,63187900.0,326744992.0,14540152144.0,1452470400000000000
472,DAL,2016-01-18,45.799999,47.490002,42.540001,46.759998,42.407368,60179100.0,326744992.0,15278595172.430017,1453075200000000000
473,DAL,2016-01-25,47.59,47.619999,42.419998,44.290001,40.167282,54774400.0,326744992.0,14471536022.424992,1453680000000000000
474,DAL,2016-02-01,44.73,45.580002,41.669998,42.009998,38.099514,51311300.0,326744992.0,13726556460.430017,1454284800000000000
475,DAL,2016-02-08,41.310001,43.779999,40.029999,42.990002,38.988304,56461900.0,326744992.0,14046767859.569983,1454889600000000000
476,DAL,2016-02-15,43.490002,47.150002,43.09,46.720001,42.505474,39992700.0,326744992.0,15265526352.984993,1455494400000000000
477,DAL,2016-02-22,46.720001,49.450001,46.720001,47.860001,43.542637,51204700.0,326744992.0,15638015643.86499,1456099200000000000
478,DAL,2016-02-29,47.75,49.25,47.400002,48.669998,44.279572,42339000.0,326744992.0,15902678107.150017,1456704000000000000
479,DAL,2016-03-07,48.240002,48.48,46.009998,47.689999,43.387966,45386300.0,326744992.0,15582468341.735008,1457308800000000000
480,DAL,2016-03-14,47.5,50.299999,47.32,50.049999,45.535076,35990600.0,326744992.0,16353586522.855007,1457913600000000000
481,DAL,2016-03-21,50.040001,50.5,47.360001,47.84,43.524441,38559300.0,326744992.0,15631480417.28,1458518400000000000
482,DAL,2016-03-28,47.900002,50.080002,46.740002,47.009998,42.769314,39451700.0,326744992.0,15360281420.430017,1459123200000000000
483,DAL,2016-04-04,47.110001,48.32,45.41,46.290001,42.114269,36192000.0,326744992.0,15125026006.424992,1459728000000000000
484,DAL,2016-04-11,46.869999,49.799999,46.5,47.5,43.215115,55746200.0,326744992.0,15520387120.0,1460332800000000000
485,DAL,2016-04-18,47.650002,47.650002,43.16,44.619999,40.594913,58409800.0,326744992.0,14579361216.295008,1460937600000000000
486,DAL,2016-04-25,44.52,44.880001,41.220001,41.669998,37.91103,56305800.0,326744992.0,13615463163.150017,1461542400000000000
487,DAL,2016-05-02,42.110001,43.200001,40.950001,42.040001,38.247639,60994900.0,326744992.0,13736359790.424992,1462147200000000000
488,DAL,2016-05-09,42.110001,43.310001,40.639999,41.599998,37.84734,53061700.0,326744992.0,13592591013.710016,1462752000000000000
489,DAL,2016-05-16,42.549999,44.66,42.049999,43.099998,39.338345,53714400.0,326744992.0,14082708501.710016,1463356800000000000
490,DAL,2016-05-23,43.0,44.110001,42.400002,43.119999,39.356606,36209500.0,326744992.0,14089243728.295008,1463961600000000000
491,DAL,2016-05-30,43.25,43.709999,41.25,41.57,37.941883,42424200.0,326744992.0,13582789317.44,1464566400000000000
492,DAL,2016-06-06,41.540001,42.810001,41.0,42.040001,38.370861,51252000.0,326744992.0,13736359790.424992,1465171200000000000
493,DAL,2016-06-13,41.59,41.700001,37.68,38.009998,34.692596,60300700.0,326744992.0,12419576492.430017,1465776000000000000
494,DAL,2016-06-20,38.43,39.16,35.169998,35.18,32.109585,65995400.0,326744992.0,11494888818.56,1466380800000000000
495,DAL,2016-06-27,34.84,37.0,32.599998,36.77,33.560818,84940600.0,326744992.0,12014413355.84,1466985600000000000
496,DAL,2016-07-04,36.0,37.75,34.080002,37.369999,34.108452,50176300.0,326744992.0,12210460024.295008,1467590400000000000
497,DAL,2016-07-11,37.669998,41.349998,37.599998,39.98,36.490658,79148100.0,326744992.0,13063264780.16,1468195200000000000
498,DAL,2016-07-18,40.169998,41.220001,38.27,38.959999,35.559677,54103400.0,326744992.0,12729984561.575008,1468800000000000000
499,DAL,2016-07-25,39.169998,39.900002,38.25,38.75,35.368004,42693400.0,326744992.0,12661368440.0,1469404800000000000
500,DAL,2016-08-01,38.919998,39.509998,36.02,37.669998,34.382263,56875700.0,326744992.0,12308483195.150017,1470009600000000000
501,DAL,2016-08-08,37.459999,38.240002,36.240002,36.349998,33.177467,43264300.0,326744992.0,11877179805.710016,1470614400000000000
502,DAL,2016-08-15,36.349998,37.529999,35.84,36.77,33.745213,50148900.0,326744992.0,12014413355.84,1471219200000000000
503,DAL,2016-08-22,36.529999,37.130001,35.900002,36.09,33.121151,40744500.0,326744992.0,11792226761.28,1471824000000000000
504,DAL,2016-08-29,36.27,37.599998,36.02,37.169998,34.112305,46792500.0,326744992.0,12145110699.150017,1472428800000000000
505,DAL,2016-09-05,37.23,39.389999,36.650002,37.75,34.644588,46942500.0,326744992.0,12334623448.0,1473033600000000000
506,DAL,2016-09-12,37.240002,38.59,36.59,36.77,33.745213,48661900.0,326744992.0,12014413355.84,1473638400000000000
507,DAL,2016-09-19,36.91,38.959999,36.849998,38.779999,35.589867,42607400.0,326744992.0,12671170463.015007,1474243200000000000
508,DAL,2016-09-26,38.52,40.23,37.91,39.360001,36.122154,44073700.0,326744992.0,12860683211.86499,1474848000000000000
509,DAL,2016-10-03,39.25,41.380001,38.799999,38.950001,35.74588,51408900.0,326744992.0,12726717765.144993,1475452800000000000
510,DAL,2016-10-10,39.209999,40.880001,37.91,40.040001,36.746216,67695600.0,326744992.0,13082869806.424992,1476057600000000000
511,DAL,2016-10-17,39.740002,41.540001,39.049999,41.169998,37.783253,61447700.0,326744992.0,13452090667.150017,1476662400000000000
512,DAL,2016-10-24,41.389999,42.41,40.049999,41.34,37.939274,49607800.0,326744992.0,13507637969.28,1477267200000000000
513,DAL,2016-10-31,41.720001,43.240002,41.130001,42.880001,39.352589,48903700.0,326744992.0,14010825583.704992,1477872000000000000
514,DAL,2016-11-07,43.400002,46.950001,43.029999,46.380001,42.564667,65590600.0,326744992.0,15154433055.704992,1478476800000000000
515,DAL,2016-11-14,46.619999,49.240002,46.610001,48.900002,45.084389,49792700.0,326744992.0,15977830762.289984,1479081600000000000
516,DAL,2016-11-21,48.98,49.41,48.509998,49.240002,45.397854,24571900.0,326744992.0,16088924059.569983,1479686400000000000
517,DAL,2016-11-28,49.080002,49.349998,46.849998,48.310001,44.540417,44202500.0,326744992.0,15785050890.264992,1480291200000000000
518,DAL,2016-12-05,48.509998,52.759998,47.59,51.779999,47.739658,47066200.0,326744992.0,16918855359.015007,1480896000000000000
519,DAL,2016-12-12,51.029999,51.740002,49.580002,50.16,46.246067,47400900.0,326744992.0,16389528798.72,1481500800000000000
520,DAL,2016-12-19,50.220001,51.150002,49.66,49.889999,45.997128,24705900.0,326744992.0,16301307324.13501,1482105600000000000
521,DAL,2016-12-26,49.950001,50.610001,48.869999,49.189999,45.351749,15766500.0,326744992.0,16072585829.735008,1482710400000000000
522,DAL,2017-01-02,49.369999,50.93,49.169998,49.68,45.80352,26050700.0,326744992.0,16232691202.56,1483315200000000000
523,DAL,2017-01-09,49.459999,52.0,49.419998,51.23,47.232578,45440400.0,326744992.0,16739145940.16,1483920000000000000
524,DAL,2017-01-16,50.990002,51.220001,49.619999,50.5,46.559532,29289100.0,326744992.0,16500622096.0,1484524800000000000
525,DAL,2017-01-23,50.279999,51.540001,48.77,49.700001,45.82196,39005100.0,326744992.0,16239226429.144993,1485129600000000000
526,DAL,2017-01-30,48.950001,48.950001,46.48,47.810001,44.079433,48084900.0,326744992.0,15621678394.264992,1485734400000000000
527,DAL,2017-02-06,48.189999,49.57,47.73,49.259998,45.41629,32372000.0,326744992.0,16095457652.430017,1486339200000000000
528,DAL,2017-02-13,49.369999,51.959999,49.099998,51.23,47.232578,38350200.0,326744992.0,16739145940.16,1486944000000000000
529,DAL,2017-02-20,51.299999,51.529999,49.880001,50.459999,46.522655,25377200.0,326744992.0,16487551969.575008,1487548800000000000
530,DAL,2017-02-27,50.330002,51.869999,49.720001,50.130001,46.402348,52367100.0,326744992.0,16379726775.704992,1488153600000000000
531,DAL,2017-03-06,49.5,49.849998,46.959999,47.91,44.347424,43854400.0,326744992.0,15654352566.72,1488758400000000000
532,DAL,2017-03-13,47.900002,48.220001,45.23,46.509998,43.051525,59435500.0,326744992.0,15196908924.430017,1489363200000000000
533,DAL,2017-03-20,47.23,47.23,44.470001,46.0,42.579453,40176800.0,326744992.0,15030269632.0,1489968000000000000
534,DAL,2017-03-27,45.369999,46.799999,45.080002,45.959999,42.542427,34627100.0,326744992.0,15017199505.575008,1490572800000000000
535,DAL,2017-04-03,45.959999,46.34,44.75,45.169998,41.811176,39564700.0,326744992.0,14759070635.150017,1491177600000000000
536,DAL,2017-04-10,45.07,47.169998,43.810001,44.029999,40.755943,49679000.0,326744992.0,14386581671.015007,1491782400000000000
537,DAL,2017-04-17,44.130001,46.169998,43.970001,45.529999,42.144409,37677500.0,326744992.0,14876699159.015007,1492387200000000000
538,DAL,2017-04-24,46.5,47.549999,44.860001,45.439999,42.061092,46995200.0,326744992.0,14847292109.735008,1492992000000000000
539,DAL,2017-05-01,45.59,49.029999,45.400002,48.700001,45.078682,41964900.0,326744992.0,15912481437.144993,1493596800000000000
540,DAL,2017-05-08,48.73,50.18,48.400002,48.990002,45.347115,40977800.0,326744992.0,16007237811.569983,1494201600000000000
541,DAL,2017-05-15,49.119999,49.709999,47.549999,48.200001,44.61586,31444600.0,326744992.0,15749108941.144993,1494806400000000000
542,DAL,2017-05-22,48.369999,50.950001,48.310001,50.799999,47.216129,30479700.0,326744992.0,16598645266.855007,1495411200000000000
543,DAL,2017-05-29,50.59,51.880001,48.52,51.189999,47.578606,37916100.0,326744992.0,16726075813.735008,1496016000000000000
544,DAL,2017-06-05,50.990002,53.57,50.57,53.009998,49.27021,45498900.0,326744992.0,17320751372.430016,1496620800000000000
545,DAL,2017-06-12,52.950001,52.970001,50.919998,52.0,48.331459,37176400.0,326744992.0,16990739584.0,1497225600000000000
546,DAL,2017-06-19,52.099998,53.200001,51.66,52.919998,49.186562,42893700.0,326744992.0,17291344323.150017,1497830400000000000
547,DAL,2017-06-26,53.02,54.529999,52.599998,53.740002,49.948704,30995600.0,326744992.0,17559276523.569984,1498435200000000000
548,DAL,2017-07-03,54.259998,55.5,53.740002,55.459999,51.547367,23039800.0,326744992.0,18121276929.57501,1499040000000000000
549,DAL,2017-07-10,55.040001,55.75,53.82,55.130001,51.240643,48001600.0,326744992.0,18013451735.70499,1499644800000000000
550,DAL,2017-07-17,55.200001,55.290001,52.07,52.259998,48.57312,37807500.0,326744992.0,17075692628.430017,1500249600000000000
551,DAL,2017-07-24,52.16,52.41,49.400002,50.330002,46.779289,43143600.0,326744992.0,16445076100.849983,1500854400000000000
552,DAL,2017-07-31,50.470001,50.799999,49.259998,50.610001,47.039528,32317400.0,326744992.0,16536564371.86499,1501459200000000000
553,DAL,2017-08-07,51.200001,51.549999,48.459999,49.48,45.989246,34025200.0,326744992.0,16167342204.16,1502064000000000000
554,DAL,2017-08-14,49.990002,50.5,47.299999,47.529999,44.176819,32867900.0,326744992.0,15530189143.015007,1502668800000000000
555,DAL,2017-08-21,47.490002,48.07,45.0,46.68,43.386787,50130000.0,326744992.0,15252456226.56,1503273600000000000
556,DAL,2017-08-28,46.830002,47.849998,45.860001,47.52,44.452778,31462200.0,326744992.0,15526922019.84,1503878400000000000
557,DAL,2017-09-04,46.77,47.799999,44.59,47.450001,44.387295,43459800.0,326744992.0,15504050197.144993,1504483200000000000
558,DAL,2017-09-11,47.950001,49.209999,47.849998,48.25,45.135658,48611100.0,326744992.0,15765445864.0,1505088000000000000
559,DAL,2017-09-18,48.330002,48.98,47.419998,48.470001,45.341457,29165900.0,326744992.0,15837330088.984993,1505692800000000000
560,DAL,2017-09-25,48.419998,49.279999,47.119999,48.220001,45.107597,37335900.0,326744992.0,15755643840.984993,1506297600000000000
561,DAL,2017-10-02,48.349998,52.52,47.900002,52.009998,48.652966,44947000.0,326744992.0,16994006380.430017,1506902400000000000
562,DAL,2017-10-09,52.07,54.040001,51.439999,53.959999,50.477104,40836800.0,326744992.0,17631159441.57501,1507507200000000000
563,DAL,2017-10-16,53.779999,54.060001,51.369999,53.27,49.831635,33036500.0,326744992.0,17405705723.84,1508112000000000000
564,DAL,2017-10-23,53.299999,53.619999,49.950001,50.560001,47.296558,33932900.0,326744992.0,16520227122.264992,1508716800000000000
565,DAL,2017-10-30,50.220001,50.93,49.639999,50.400002,47.146881,25131800.0,326744992.0,16467948250.289984,1509321600000000000
566,DAL,2017-11-06,50.400002,51.169998,48.830002,48.889999,45.734348,26841300.0,326744992.0,15974562332.13501,1509926400000000000
567,DAL,2017-11-13,48.599998,50.650002,48.330002,49.82,46.604317,28574900.0,326744992.0,16278435501.44,1510531200000000000
568,DAL,2017-11-20,49.84,50.830002,49.119999,50.110001,47.167225,15090000.0,326744992.0,16373191875.86499,1511136000000000000
569,DAL,2017-11-27,50.049999,53.580002,49.080002,52.060001,49.002716,42825400.0,326744992.0,17010344610.264992,1511740800000000000
570,DAL,2017-12-04,53.27,54.619999,51.919998,53.459999,50.320496,32352200.0,326744992.0,17467786945.57501,1512345600000000000
571,DAL,2017-12-11,53.720001,56.490002,53.130001,56.099998,52.805454,47676500.0,326744992.0,18330393397.710014,1512950400000000000
572,DAL,2017-12-18,56.52,56.84,55.490002,56.029999,52.739563,34525500.0,326744992.0,18307521575.015007,1513555200000000000
573,DAL,2017-12-25,55.900002,56.779999,55.889999,56.0,52.71133,13815100.0,326744992.0,18297719552.0,1514160000000000000
574,DAL,2018-01-01,56.290001,56.740002,54.93,55.970001,52.683098,28847000.0,326744992.0,18287917528.984993,1514764800000000000
575,DAL,2018-01-08,55.919998,60.5,53.880001,59.830002,56.316414,70551400.0,326744992.0,19549153524.849983,1515369600000000000
576,DAL,2018-01-15,60.200001,60.790001,58.900002,60.009998,56.485844,30210000.0,326744992.0,19607966316.430016,1515974400000000000
577,DAL,2018-01-22,59.900002,60.279999,54.490002,55.259998,52.014786,63497900.0,326744992.0,18055927604.430016,1516579200000000000
578,DAL,2018-01-29,55.0,57.27,54.540001,54.619999,51.412376,38874000.0,326744992.0,17846811136.29501,1517184000000000000
579,DAL,2018-02-05,54.0,54.720001,48.52,50.459999,47.496677,61964200.0,326744992.0,16487551969.575008,1517788800000000000
580,DAL,2018-02-12,51.220001,53.52,50.720001,52.849998,49.746311,37063000.0,326744992.0,17268472173.710014,1518393600000000000
581,DAL,2018-02-19,52.529999,54.389999,52.299999,53.459999,50.320496,23494100.0,326744992.0,17467786945.57501,1518998400000000000
582,DAL,2018-02-26,54.610001,55.009998,51.810001,53.259998,50.421528,34442400.0,326744992.0,17402437620.430016,1519603200000000000
583,DAL,2018-03-05,52.91,56.09,52.580002,56.09,53.100712,28925900.0,326744992.0,18327126601.280003,1520208000000000000
584,DAL,2018-03-12,56.25,57.310001,55.459999,56.689999,53.668736,33444900.0,326744992.0,18523173269.73501,1520812800000000000
585,DAL,2018-03-19,56.540001,56.73,53.84,53.900002,51.027424,33751200.0,326744992.0,17611555722.289986,1521417600000000000
586,DAL,2018-03-26,54.57,55.48,53.720001,54.810001,51.888931,25942200.0,326744992.0,17908893338.26499,1522022400000000000
587,DAL,2018-04-02,54.59,54.630001,50.950001,53.049999,50.222725,34719300.0,326744992.0,17333821498.855007,1522627200000000000
588,DAL,2018-04-09,53.360001,54.439999,51.360001,52.919998,50.099651,48838400.0,326744992.0,17291344323.150017,1523232000000000000
589,DAL,2018-04-16,53.27,56.02,53.27,55.400002,52.447479,37038900.0,326744992.0,18101673210.289986,1523836800000000000
590,DAL,2018-04-23,55.77,55.799999,52.779999,53.5,50.648735,38064700.0,326744992.0,17480857072.0,1524441600000000000
591,DAL,2018-04-30,53.549999,53.779999,51.09,52.34,49.550564,31760600.0,326744992.0,17101832881.28,1525046400000000000
592,DAL,2018-05-07,52.400002,53.080002,51.32,52.900002,50.080715,36222300.0,326744992.0,17284810730.289986,1525651200000000000
593,DAL,2018-05-14,52.900002,53.990002,51.759998,52.950001,50.425999,35925200.0,326744992.0,17301147653.144993,1526256000000000000
594,DAL,2018-05-21,53.27,56.119999,52.98,55.869999,53.20681,26897700.0,326744992.0,18255242376.29501,1526860800000000000
595,DAL,2018-05-28,55.389999,55.599998,53.669998,54.419998,51.825924,20377600.0,326744992.0,17781461811.150017,1527465600000000000
596,DAL,2018-06-04,54.779999,55.43,52.630001,54.09,51.511658,32982500.0,326744992.0,17673636617.280003,1528070400000000000
597,DAL,2018-06-11,54.360001,55.84,53.98,55.18,52.549702,30020800.0,326744992.0,18029788658.56,1528675200000000000
598,DAL,2018-06-18,54.73,55.060001,52.419998,52.720001,50.206959,31327000.0,326744992.0,17225996304.984993,1529280000000000000
599,DAL,2018-06-25,52.279999,52.599998,49.049999,49.540001,47.178543,34969600.0,326744992.0,16186947230.424992,1529884800000000000
600,DAL,2018-07-02,49.25,50.169998,48.52,49.580002,47.216648,25988400.0,326744992.0,16200017356.849983,1530489600000000000
601,DAL,2018-07-09,49.580002,51.279999,48.810001,50.77,48.349915,45150200.0,326744992.0,16588843243.84,1531094400000000000
602,DAL,2018-07-16,50.900002,53.549999,50.09,51.990002,49.511757,37203400.0,326744992.0,16987472787.569983,1531699200000000000
603,DAL,2018-07-23,51.799999,54.77,51.259998,54.459999,51.864017,30772600.0,326744992.0,17794531937.57501,1532304000000000000
604,DAL,2018-07-30,54.32,55.049999,52.939999,54.259998,52.025894,23559100.0,326744992.0,17729182612.430016,1532908800000000000
605,DAL,2018-08-06,54.099998,55.720001,53.84,54.709999,52.457367,18204600.0,326744992.0,17876218185.57501,1533513600000000000
606,DAL,2018-08-13,54.880001,55.990002,53.759998,55.650002,53.358665,18885600.0,326744992.0,18183359458.289986,1534118400000000000
607,DAL,2018-08-20,55.970001,58.029999,55.860001,57.18,54.825672,22185700.0,326744992.0,18683278642.56,1534723200000000000
608,DAL,2018-08-27,57.470001,58.869999,57.27,58.48,56.072144,24954500.0,326744992.0,19108047132.16,1535328000000000000
609,DAL,2018-09-03,58.5,59.599998,55.689999,56.860001,54.518841,28438600.0,326744992.0,18578720571.86499,1535932800000000000
610,DAL,2018-09-10,57.049999,58.459999,56.82,57.93,55.544788,20746200.0,326744992.0,18928337386.56,1536537600000000000
611,DAL,2018-09-17,57.790001,60.23,56.919998,59.610001,57.155617,26498900.0,326744992.0,19477269299.86499,1537142400000000000
612,DAL,2018-09-24,59.16,59.16,56.41,57.830002,55.448906,25122300.0,326744992.0,18895663540.849983,1537747200000000000
613,DAL,2018-10-01,57.990002,58.139999,52.540001,52.700001,50.530125,34714000.0,326744992.0,17219461405.144993,1538352000000000000
614,DAL,2018-10-08,52.369999,52.93,49.68,52.049999,49.906895,52428100.0,326744992.0,17007076506.855007,1538956800000000000
615,DAL,2018-10-15,52.0,55.279999,51.759998,53.389999,51.191719,33223600.0,326744992.0,17444914796.13501,1539561600000000000
616,DAL,2018-10-22,53.540001,54.43,51.360001,53.279999,51.086243,39360500.0,326744992.0,17408972847.015007,1540166400000000000
617,DAL,2018-10-29,54.150002,57.029999,52.560001,56.119999,53.809315,39935100.0,326744992.0,18336928624.29501,1540771200000000000
618,DAL,2018-11-05,56.02,57.25,54.75,56.650002,54.31749,28605700.0,326744992.0,18510104450.289986,1541376000000000000
619,DAL,2018-11-12,56.599998,57.919998,54.900002,55.900002,53.935165,29790100.0,326744992.0,18265045706.289986,1541980800000000000
620,DAL,2018-11-19,56.0,57.689999,55.279999,57.16,55.150875,21551300.0,683020032.0,39041425029.119995,1542585600000000000
621,DAL,2018-11-26,57.52,61.32,56.560001,60.709999,58.576096,38651500.0,683020032.0,41466145459.699974,1543190400000000000
622,DAL,2018-12-03,61.0,61.07,55.5,56.07,54.09919,38434500.0,683020032.0,38296933194.24,1543795200000000000
623,DAL,2018-12-10,56.23,56.970001,52.849998,53.509998,51.629169,34919800.0,683020032.0,36548400546.27994,1544400000000000000
624,DAL,2018-12-17,53.369999,53.599998,49.290001,49.450001,47.711876,40004800.0,683020032.0,33775341265.420033,1545004800000000000
625,DAL,2018-12-24,49.25,51.099998,47.900002,50.18,48.416222,25825100.0,683020032.0,34273945205.76,1545609600000000000
626,DAL,2018-12-31,50.290001,50.66,45.080002,47.790001,46.110229,41233500.0,683020032.0,32641528012.30003,1546214400000000000
627,DAL,2019-01-07,48.0,48.91,45.82,48.560001,46.853157,44160300.0,683020032.0,33167453436.940033,1546819200000000000
628,DAL,2019-01-14,47.57,49.290001,46.400002,48.110001,46.418976,46650500.0,683020032.0,32860094422.54003,1547424000000000000
629,DAL,2019-01-21,48.049999,48.549999,46.84,47.689999,46.013733,37140700.0,683020032.0,32573224643.059967,1548028800000000000
630,DAL,2019-01-28,47.43,50.490002,47.330002,49.919998,48.165352,43153800.0,683020032.0,34096358631.399937,1548633600000000000
631,DAL,2019-02-04,49.990002,51.060001,49.560001,50.470001,48.69603,30442400.0,683020032.0,34472021698.060036,1549238400000000000
632,DAL,2019-02-11,50.610001,51.470001,49.880001,51.080002,49.284584,33292500.0,683020032.0,34888664600.60007,1549843200000000000
633,DAL,2019-02-18,51.0,52.220001,50.57,51.52,49.70911,27430300.0,676550976.0,34855906283.520004,1550448000000000000
634,DAL,2019-02-25,51.810001,51.959999,48.220001,48.959999,47.239098,42926500.0,676550976.0,33123935108.409027,1551052800000000000
635,DAL,2019-03-04,49.040001,50.490002,48.43,49.59,48.181347,45451100.0,676550976.0,33550162899.840004,1551657600000000000
636,DAL,2019-03-11,49.799999,52.080002,49.77,51.189999,49.735897,43719500.0,676550976.0,34632643784.88902,1552262400000000000
637,DAL,2019-03-18,51.07,51.389999,49.52,49.759998,48.346512,30799700.0,676550976.0,33665175212.65805,1552867200000000000
638,DAL,2019-03-25,49.599998,51.75,48.68,51.650002,50.182835,35444900.0,676550976.0,34943859263.50195,1553472000000000000
639,DAL,2019-04-01,51.82,58.200001,51.52,57.73,56.090122,53616000.0,676550976.0,39057287844.479996,1554076800000000000
640,DAL,2019-04-08,57.5,58.970001,56.77,58.049999,56.401035,48047700.0,676550976.0,39273783480.24902,1554681600000000000
641,DAL,2019-04-15,58.0,58.990002,57.369999,58.169998,56.517628,18392900.0,654995968.0,38101114148.56806,1555286400000000000
642,DAL,2019-04-22,57.790001,58.529999,56.380001,57.110001,55.487736,21183600.0,654995968.0,37406820387.47597,1555891200000000000
643,DAL,2019-04-29,57.240002,58.57,57.049999,57.799999,56.158134,20974700.0,654646016.0,37838539070.153984,1556496000000000000
644,DAL,2019-05-06,56.98,57.970001,55.060001,56.619999,55.343964,21272900.0,654646016.0,37066056771.27399,1557100800000000000
645,DAL,2019-05-13,55.439999,55.959999,54.07,54.889999,53.652954,17387300.0,654646016.0,35933519163.59399,1557705600000000000
646,DAL,2019-05-20,54.0,55.029999,53.240002,54.119999,52.900303,17938000.0,654646016.0,35429441731.27399,1558310400000000000
647,DAL,2019-05-27,54.139999,54.630001,51.310001,51.5,50.339355,16774000.0,654646016.0,33714269824.0,1558915200000000000
648,DAL,2019-06-03,51.48,55.849998,51.41,55.07,53.828899,31669800.0,654646016.0,36051356101.12,1559520000000000000
649,DAL,2019-06-10,55.5,57.240002,54.48,55.990002,54.728168,20685700.0,654646016.0,36653631745.13203,1560124800000000000
650,DAL,2019-06-17,55.779999,56.880001,55.259998,55.990002,54.728168,24525800.0,654646016.0,36653631745.13203,1560729600000000000
651,DAL,2019-06-24,56.099998,57.419998,55.669998,56.75,55.471035,23323500.0,654646016.0,37151161408.0,1561334400000000000
652,DAL,2019-07-01,57.299999,59.619999,57.25,58.700001,57.377087,21046900.0,654646016.0,38427721793.846016,1561939200000000000
653,DAL,2019-07-08,58.900002,62.240002,58.560001,61.650002,60.260609,46193400.0,654646016.0,40358928195.69203,1562544000000000000
654,DAL,2019-07-15,61.57,63.27,60.860001,60.91,59.537281,36125600.0,650201024.0,39603744371.84,1563148800000000000
655,DAL,2019-07-22,61.450001,63.439999,61.060001,62.16,60.759113,27166900.0,650201024.0,40416495651.84,1563753600000000000
656,DAL,2019-07-29,61.98,62.720001,59.48,60.130001,59.15271,24689300.0,650201024.0,39096588223.32102,1564358400000000000
657,DAL,2019-08-05,59.369999,60.450001,57.029999,59.529999,58.562462,32229400.0,652254976.0,38828738069.025024,1564963200000000000
658,DAL,2019-08-12,59.07,59.919998,56.700001,58.040001,57.09668,27193800.0,652254976.0,37856879459.294975,1565568000000000000
659,DAL,2019-08-19,58.68,59.0,55.84,56.200001,55.286587,18389900.0,652254976.0,36656730303.45498,1566172800000000000
660,DAL,2019-08-26,56.759998,58.860001,55.57,57.860001,56.919605,24751100.0,652254976.0,37739473563.614975,1566777600000000000
661,DAL,2019-09-02,57.439999,58.959999,56.650002,57.98,57.037655,21744000.0,636940032.0,36929783055.36,1567382400000000000
662,DAL,2019-09-09,57.98,60.580002,57.560001,60.009998,59.03466,27050900.0,648854976.0,38937785812.05005,1567987200000000000
663,DAL,2019-09-16,58.029999,59.77,57.25,58.630001,57.677094,31518000.0,648854976.0,38042367891.73498,1568592000000000000
664,DAL,2019-09-23,58.310001,59.380001,57.560001,58.279999,57.332775,20819100.0,648854976.0,37815267352.42502,1569196800000000000
665,DAL,2019-09-30,58.509998,58.689999,51.810001,53.810001,52.935429,47048500.0,648854976.0,34914886907.41498,1569801600000000000
666,DAL,2019-10-07,53.75,54.400002,51.07,52.950001,52.089409,57953000.0,648854976.0,34356871628.054977,1570406400000000000
667,DAL,2019-10-14,52.049999,54.130001,51.970001,53.830002,52.955109,31946400.0,646742976.0,34814175691.56595,1571011200000000000
668,DAL,2019-10-21,54.189999,54.98,53.48,54.599998,53.712585,26460700.0,652316992.0,35616506458.56602,1571616000000000000
669,DAL,2019-10-28,54.720001,56.07,54.41,56.02,55.518921,24674200.0,652316992.0,36542797891.840004,1572220800000000000
670,DAL,2019-11-04,56.75,58.43,56.419998,57.580002,57.064968,30775400.0,652316992.0,37560413703.99399,1572825600000000000
671,DAL,2019-11-11,57.259998,57.689999,56.07,56.849998,56.341496,20460900.0,652316992.0,37084219690.56602,1573430400000000000
672,DAL,2019-11-18,56.779999,57.490002,55.119999,56.110001,55.608116,30546400.0,652316992.0,36601507073.43699,1574035200000000000
673,DAL,2019-11-25,56.389999,57.849998,55.689999,57.310001,56.797382,18426600.0,652316992.0,37384287463.83699,1574640000000000000
674,DAL,2019-12-02,57.25,57.650002,54.540001,56.139999,55.637844,25728100.0,652316992.0,36621075278.56301,1575244800000000000
675,DAL,2019-12-09,55.990002,57.490002,54.950001,56.73,56.222569,27781600.0,652316992.0,37005942956.159996,1575849600000000000
676,DAL,2019-12-16,57.169998,59.639999,57.150002,58.970001,58.442535,29632200.0,652316992.0,38467133670.55699,1576454400000000000
677,DAL,2019-12-23,59.169998,59.919998,58.790001,59.080002,58.551552,10727100.0,652316992.0,38538889191.99399,1577059200000000000
678,DAL,2019-12-30,59.25,59.389999,56.91,58.060001,57.540676,20233900.0,652316992.0,37873525207.83699,1577664000000000000
679,DAL,2020-01-06,56.990002,59.490002,56.66,59.240002,58.710121,33202700.0,652316992.0,38643259910.71398,1578268800000000000
680,DAL,2020-01-13,59.029999,62.48,59.029999,62.029999,61.475159,43542000.0,652316992.0,40463222361.44301,1578873600000000000
681,DAL,2020-01-20,61.25,61.610001,57.84,58.810001,58.283962,42452400.0,652316992.0,38362762951.83699,1579478400000000000
682,DAL,2020-01-27,56.490002,57.970001,55.43,55.740002,55.241428,40397400.0,652316992.0,36360150438.71398,1580083200000000000
683,DAL,2020-02-03,56.200001,60.029999,56.0,57.919998,57.401924,29492400.0,652316992.0,37782198872.00601,1580688000000000000
684,DAL,2020-02-10,57.540001,59.919998,57.43,58.900002,58.373158,22498300.0,652316992.0,38421472133.43398,1581292800000000000
